,target,text,time,sia_positive,sia_negative,sia_neutral,sia_compound
3307,1,b'Big fire in Balboa Park right now. #balboapark #fire #wildfires https://t.co/rgSbKvg4x2',10/24/2019 23:29,0.0,0.194,0.806,-0.34
3308,1,"b'this fire is getting closer,,,'",10/24/2019 23:29,0.0,0.375,0.625,-0.34
3309,1,b'@sfchronicle What if @BruceBochy takes the @Dodgers job when they fire Roberts? Hmmmm... @SFGiants fans would be on\xe2\x80\xa6 https://t.co/CDWaiKHiCa',10/24/2019 23:29,0.0,0.118,0.882,-0.34
3310,0,"b'LA fire season, as seen from Van Nuys https://t.co/b3oYGAMUtv'",10/24/2019 23:29,0.0,0.231,0.769,-0.34
3311,0,"b""RT @VivziePop: Am I the only one who despises 'Cancel Culture' with the passionate fire of a thousand suns? It sucks 'cuz there are real da\xe2\x80\xa6""",10/24/2019 23:29,0.105,0.307,0.588,-0.6705
3312,0,b'Who trying to see this Kanye movie with me? This movie about to be fire',10/24/2019 23:28,0.0,0.146,0.854,-0.34
3313,1,b'@MiaAlanisPR Neither Tick nor Old Fire (aka Tick Branch 10) is anywhere near the 405 or 101. They\xe2\x80\x99re both in Santa\xe2\x80\xa6 https://t.co/1w8HOPBJTy',10/24/2019 23:28,0.088,0.0,0.912,0.2584
3314,1,b'Fire at the 101 and 405 @ABC7 https://t.co/Udmo4l10oT',10/24/2019 23:28,0.0,0.0,1.0,0.0
3315,1,"b""What's on fire in NoHo?""",10/24/2019 23:28,0.0,0.375,0.625,-0.34
3316,1,b'A third fire erupts today and it\xe2\x80\x99s in Van Nuys. Gusts there are above 20 mph with ~4% humidity. @latrafficgal says\xe2\x80\xa6 https://t.co/oK4r9cUmNa',10/24/2019 23:28,0.0,0.103,0.897,-0.34
3317,1,b'RT @thelocalmalibu: PER LASD: @LHSLASD is actively monitoring and deputies are on fire watch. \n\nSmoke filling the canyons are from #Castaic\xe2\x80\xa6',10/24/2019 23:28,0.097,0.101,0.802,-0.0258
3318,1,b'RT @JonMaseng: Balboa Park appears to be on fire near the 101 and 405 interchange. #balboapark #fire #sfv https://t.co/wWS3QUUbFw',10/24/2019 23:28,0.0,0.118,0.882,-0.34
3319,1,b'New York students get snow days off but us California students get fire \xf0\x9f\x94\xa5 days off',10/24/2019 23:28,0.0,0.171,0.829,-0.4767
3320,1,"b'Caught another fire, this time pretty near my office! https://t.co/8g0mCUEZNY'",10/24/2019 23:28,0.251,0.173,0.576,0.2714
3321,1,b'Seeing this from 405N. Sherman Oaks Fire? https://t.co/Qx8NeCVqFi',10/24/2019 23:28,0.0,0.255,0.745,-0.34
3322,1,"b'#SoCalFires\n\n#TickFire\n\n#OldFire\n\n&amp; 3rd, yet to be named fire\n\nbreathing is rough here in the #SanFernandoValley https://t.co/0sDj6h4Bf5'",10/24/2019 23:28,0.0,0.0,1.0,0.0
3323,1,b'Fire near Balboa Park #fire @NBCLA @ABC7 https://t.co/ZMn2AnWKxB',10/24/2019 23:28,0.0,0.0,1.0,0.0
3324,1,b'RT @LACoFDPIO: BRUSH FIRE | FS132 | 31600 Tick Canyon Rd #CanyonCountry | E132 reporting Fire in Heavy Fuels moving uphill with structures\xe2\x80\xa6',10/24/2019 23:28,0.0,0.235,0.765,-0.6739
3325,1,b'West Valley Haskell Ave Ofr / Us101 N **Report of Fire** https://t.co/cd8GHmBnVM',10/24/2019 23:28,0.0,0.0,1.0,0.0
3326,1,b'RT @LACoFDPIO: **UPDATE** 2ND ALARM BRUSH FIRE #TickFire | FS132 | 31600 Tick Canyon Rd #CanyonCountry | BC22 is now #TickIC reporting 200\xe2\x80\xa6',10/24/2019 23:28,0.0,0.258,0.742,-0.7404
3327,1,b'RT @shlynthomas: California: *catches on fire every single October*\nCalifornians: omg why is it so hot in OCTOBER??? So weird!!',10/24/2019 23:27,0.0,0.164,0.836,-0.546
3328,1,b'Santa Clarita Valley brush fire burns multiple structures and threatens neighborhoods - Los Angeles Times https://t.co/dkGLwvhQId',10/24/2019 23:27,0.0,0.278,0.722,-0.6124
3329,1,"b""Ok, had trouble finding that fire on twitter, but it's kind of near my transfer bus stop. Fun! \xf0\x9f\x98\x92""",10/24/2019 23:27,0.171,0.255,0.575,0.1007
3330,1,b'RT @LACoFDPIO: **UPDATE** 3RD ALARM BRUSH FIRE #TickFire | FS132 | 31600 Tick Canyon Rd #CanyonCountry | AC3 is now #TickIC Reporting 850+\xe2\x80\xa6',10/24/2019 23:27,0.0,0.258,0.742,-0.7404
3331,1,"b'California on fire, yall. Babble on.'",10/24/2019 23:27,0.0,0.324,0.676,-0.34
3332,1,b'@redidbull @breakingweather @N_BreakingNEWS @breaking @BreakingNewsCan @NowNewsBreaking @BBCBreaking #TickFire is a\xe2\x80\xa6 https://t.co/c3rA70bYCc',10/24/2019 23:27,0.0,0.0,1.0,0.0
3333,1,b'RT @StreetsblogLA: Metro bd mtg: Garcetti emphasizes that there is no conspiracy here. Notes that 2020s is \xe2\x80\x9cmake or break decade for specie\xe2\x80\xa6',10/24/2019 23:27,0.0,0.211,0.789,-0.6808
3334,1,b'RT @BrandiGlanville: My kids are on. A bus on this freeway calling me the freeway is on fire 405 south near Roscoe https://t.co/w93ZGZm4ru',10/24/2019 23:27,0.105,0.1,0.795,-0.2263
3335,1,b'almost beat this bitches ass because she thought it was cool to cut off a firefighter as he tryna get to the fire..\xe2\x80\xa6 https://t.co/KkQG8HsS1Q',10/24/2019 23:27,0.073,0.324,0.603,-0.837
3336,1,b'I swear the whole valley is on fire',10/24/2019 23:27,0.0,0.375,0.625,-0.3818
3337,1,b'Just came out of Target to see that there\xe2\x80\x99s a big fire in Encino/ Sherman Oaks. Yikes! https://t.co/1cl5DzwjeS',10/24/2019 23:27,0.0,0.144,0.856,-0.4003
3338,1,"b""RT @BradWaller: CaliforniaPTA: Stay safe,everyone!  \nGood info and resources on @CAL_FIRE Fire's site in English &amp; Espa\xc3\xb1ol: https://t.co/9N\xe2\x80\xa6""",10/24/2019 23:27,0.0,0.0,1.0,0.0
3339,1,"b'Castaic, Van Nuys, Old Fire all in the same day. #CaliforniaFires'",10/24/2019 23:27,0.0,0.194,0.806,-0.34
3340,1,b'RT @KHTSRadio: #BREAKING The #OldFire broke out this afternoon near the 5 Freeway in Castaic and has spread to have 5-7 acres and has alrea\xe2\x80\xa6',10/24/2019 23:27,0.046,0.108,0.846,-0.3818
3341,1,b'I hear lots of fire trucks in the valley. Smell of smoke is getting worse \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd#CaliforniaFires',10/24/2019 23:27,0.0,0.282,0.718,-0.6705
3342,1,"b'RT @No1RDunn: Big fire northeast of Chatsworth. With winds blowing so strong towards us, hot ash is falling and air quality sucks. Get out\xe2\x80\xa6'",10/24/2019 23:27,0.138,0.211,0.651,-0.0667
3343,1,b'@VCscanner Smokey and hazy in Calabasas. Watching news with fire at 101/405 sepulveda basin.',10/24/2019 23:27,0.0,0.156,0.844,-0.34
3344,1,b'RT @MJsPolicing: When you fight fire with fire all you get is the ashes of your own integrity.\n- Michael Josephson\n#EthicalPolicing #Police\xe2\x80\xa6',10/24/2019 23:27,0.0,0.291,0.709,-0.7506
3345,1,"b""Ah California. You're so on fire.""",10/24/2019 23:27,0.0,0.0,1.0,0.0
3346,1,"b'Just got this\xe2\x80\xa6 A fire in Santa Clarita. Also, I just found out from someone that there is a fire in Calabasas. https://t.co/RtuSFmZt9z'",10/24/2019 23:26,0.0,0.211,0.789,-0.5859
3347,1,"b""RT @CDWritten: Anybody have info on this new fire, which looks like it's in Encino/Van Nuys? (It is not the Santa Clarita fire - this is fa\xe2\x80\xa6""",10/24/2019 23:26,0.083,0.158,0.759,-0.3182
3348,1,b'RT @savageclip: We\xe2\x80\x99re still trying to find are song of the week! Who has fire new music?\xf0\x9f\x94\xa5',10/24/2019 23:26,0.0,0.144,0.856,-0.4003
3349,1,b'Jesus this whole state is on fire',10/24/2019 23:26,0.0,0.286,0.714,-0.34
3350,1,b'Ironic billboard placement for the new @JohnCena @KeeganMKey movie \xe2\x80\x9cPlaying with Fire\xe2\x80\x9d with a fire in the backgroun\xe2\x80\xa6 https://t.co/RibUApflKY',10/24/2019 23:26,0.0,0.124,0.876,-0.34
3351,1,b'Bus is safe still a fire!!!',10/24/2019 23:26,0.486,0.0,0.514,0.5826
3352,1,"b'RT @trivialnunz: Spotted this fire from Van Nuys Airport. Not sure where it is, maybe east SFV? https://t.co/llxzL5UW9U'",10/24/2019 23:26,0.0,0.228,0.772,-0.5736
3353,1,b'The four seasons in Los Angeles:\n\nFire Season\nPilot Season\nFire Season\nFire Season',10/24/2019 23:26,0.0,0.0,1.0,0.0
3354,1,b'BRUSH FIRE | FS143 #ValVerde | Central Ave x Chiquito Canyon Rd | UPDATE: QB1 and QB2 are engaged on this fire. Fir\xe2\x80\xa6 https://t.co/Ca2IHvsjyi',10/24/2019 23:26,0.107,0.219,0.674,-0.4278
3355,1,b'#BrushFire; INC#1206; 4:03PM; 5600 N Woodley Av; https://t.co/DtpIjZUn18; #SepulvedaBasin; PRELIM: Approx 2-acre br\xe2\x80\xa6 https://t.co/kFKyDtIEJS',10/24/2019 23:26,0.0,0.0,1.0,0.0
3356,1,b'California is on fire literally',10/24/2019 23:26,0.0,0.375,0.625,-0.34
3357,1,b'#BrushFire; INC#1206; 4:03PM; 5600 N Woodley Av; https://t.co/OwJ9W8GJdk; #SepulvedaBasin; PRELIM: Approx 2-acre br\xe2\x80\xa6 https://t.co/tz4VkmEn7L',10/24/2019 23:26,0.0,0.0,1.0,0.0
3358,0,b'@Delta boarding your flight and music on the plane is James Taylor\xe2\x80\x99s Fire and Rain... about a plane crash... litera\xe2\x80\xa6 https://t.co/9kR4Gldfre',10/24/2019 23:26,0.0,0.112,0.888,-0.34
3359,1,"b'Smoke from a nearby fire clouds out the sun. @ Sherman Oaks, California https://t.co/iRMRyRvVyP'",10/24/2019 23:26,0.0,0.179,0.821,-0.34
3360,0,"b'RT @anthonyjeselnik: Fire in the Maternity Ward vinyl now available for purchase. \n\nAlso, there are some shirts and sweatshirts for sale at\xe2\x80\xa6'",10/24/2019 23:26,0.0,0.103,0.897,-0.34
3361,1,b'Besides there being a fire we have no power at our school yay us...',10/24/2019 23:26,0.189,0.256,0.556,-0.0516
3362,1,b'@vanelosangeles works in Westlake. There\xe2\x80\x99s a fire in Canyon Country (5/14 freeway) and Sepulveda Basin (405/101 fre\xe2\x80\xa6 https://t.co/TyvmF2EQyg',10/24/2019 23:26,0.0,0.13,0.87,-0.34
3363,1,b'Per SCV Sheriff \n**MANDATORY EVACUATIONS FOR TICK FIRE**\nSOUTH OF VASQUEZ CANYON RD \nNORTH AND EAST OF PLUM CANYON\xe2\x80\xa6 https://t.co/KBbdhNB4Ku',10/24/2019 23:26,0.0,0.0,1.0,0.0
3364,1,"b""@CBSLA There's a fire burning off the 405 near Balboa Park in LA... can you guys check that out please?""",10/24/2019 23:26,0.0,0.118,0.882,-0.34
3365,1,b'RT @chrstianpowell: Fire in Sherman Oaks/Van Nuys area! https://t.co/V463ENHGg0',10/24/2019 23:26,0.0,0.252,0.748,-0.4003
3366,1,"b'According to the National Climate Assessment, fire is a growing problem. Climate change will lead to more wildfires\xe2\x80\xa6 https://t.co/j5dEnZQnzX'",10/24/2019 23:26,0.078,0.234,0.688,-0.5267
3367,1,b'@hackedmotionart think u gotta fire off the 405/burbank',10/24/2019 23:26,0.0,0.286,0.714,-0.34
3368,1,b'RT @KTLA: @Sky5Tim Video from Sky5 shows what appears to be a structure burning from the #TickFire in Agua Dulce https://t.co/h8YehyB3xP ht\xe2\x80\xa6',10/24/2019 23:25,0.0,0.0,1.0,0.0
3369,1,b'Mary https://t.co/KbXXxO6mUl',10/24/2019 23:25,0.0,0.0,1.0,0.0
3370,1,"b'A third fire has broken out in the Sepulveda Basin. This is the same area that burned in July, consuming homeless e\xe2\x80\xa6 https://t.co/35H0p19SLL'",10/24/2019 23:25,0.0,0.208,0.792,-0.6705
3371,1,b'@sbabaiandmd Same here.... Feels like theres a fire every other month the past several year',10/24/2019 23:25,0.148,0.142,0.71,0.0258
3372,1,b'@BDP473 #TickBranch10 is Castaic #TickFire is CanyonCountry. \n\nI am getting more confused as this fire goes on. MMMKAY!!!!',10/24/2019 23:25,0.0,0.278,0.722,-0.732
3373,1,b'Looking for fast answers please; can we have an update on the fire in castaic? Who are good accounts to follow for\xe2\x80\xa6 https://t.co/PwOQNHzbXo',10/24/2019 23:25,0.188,0.087,0.725,0.4215
3374,1,"b'History repeating: last year at about this time, fire forced us to evacuate our home in Calabasas to stay at my sis\xe2\x80\xa6 https://t.co/VtdANdr5Bw'",10/24/2019 23:25,0.0,0.205,0.795,-0.6597
3375,1,b'Just another normal day in California #fire #fireseason #ktla https://t.co/q98mcEKPiN',10/24/2019 23:25,0.0,0.0,1.0,0.0
3376,1,"b'RT @highimallyy: spending the day in the hair salon, ive been so sad recently so hopefully 2day will give me that fire i need'",10/24/2019 23:25,0.102,0.218,0.681,-0.5265
3377,1,b'@KTLA news on scene of a 4th fire in the Sepulveda Basin off the 405fwy and Burbank Blvd',10/24/2019 23:25,0.0,0.13,0.87,-0.34
3378,1,b'#SepulvedaBasin Fire from North Hollywood.  #abc7eyewitness https://t.co/2s4K1EriHX',10/24/2019 23:25,0.0,0.286,0.714,-0.34
3379,1,b'There\xe2\x80\x99s a new fire in Sherman Oaks https://t.co/uWlg2CBxaF',10/24/2019 23:25,0.0,0.286,0.714,-0.34
3380,1,b'Damn this fire is looking pretty wild already.',10/24/2019 23:25,0.276,0.207,0.517,0.2023
3381,1,b'**UPDATE** BRUSH FIRE #TickBranch10 | FS149 | Northbound 5 at Lake Hughes Rd #Castaic | @CHPsouthern reporting shut\xe2\x80\xa6 https://t.co/ae5q7r1yVk',10/24/2019 23:25,0.0,0.183,0.817,-0.4824
3382,1,b'Per SCV Sheriff\n**MANDATORY EVACUATIONS FOR TICK FIRE**\nSOUTH OF VASQUEZ CANYON RD \nNORTH AND EAST OF PLUM CANYON\xe2\x80\xa6 https://t.co/tvC8zMYF4x',10/24/2019 23:25,0.0,0.0,1.0,0.0
3383,1,"b'This one is LA City Fire... Not following this, in Sepulveda Basin. https://t.co/exnl4LKzC7'",10/24/2019 23:25,0.0,0.0,1.0,0.0
3384,1,"b""I'm watching the news about the Tick Fire and Old Fire and two separate fires have just started up. This is just insane and terrifying.""",10/24/2019 23:24,0.0,0.254,0.746,-0.7579
3385,1,b'Newhall I5 S / Sr14 W I5 Con **Report of Fire** https://t.co/8IWoJn0fmb',10/24/2019 23:24,0.0,0.0,1.0,0.0
3386,1,b'@engineco16 This is from Encino on Ventura looking east. Whole new fire. Sepulveda Basin. https://t.co/kvvYY2sbgb',10/24/2019 23:24,0.0,0.146,0.854,-0.34
3387,1,b'@Stu_Mundel Can we get back to some aerial view of Tick Cny fire. A lot more homes threatened over there.',10/24/2019 23:24,0.0,0.25,0.75,-0.6887
3388,1,b'why is this sticker so fire? https://t.co/MpErxSQxz8',10/24/2019 23:24,0.0,0.342,0.658,-0.4795
3389,1,b'Massive fire at the 405/Burbank :( @LAFD https://t.co/3k6UqD8JQf',10/24/2019 23:24,0.0,0.469,0.531,-0.6486
3390,1,"b'RT @kaylarhiannong: Everyone please pray for my uncle\xe2\x80\x99s &amp; cousin\xe2\x80\x99s house, the fire in canyon country is right behind them. I feel sick. Lov\xe2\x80\xa6'",10/24/2019 23:24,0.157,0.195,0.648,-0.2732
3391,1,b'RT @CHSNewsNetwork: Breaking News: Brush Fire in the Canyon Country Area.  Reporting Live from Canyon High School.  More updates to come vi\xe2\x80\xa6',10/24/2019 23:24,0.0,0.103,0.897,-0.34
3392,1,"b'a resident really just said \xe2\x80\x9cif we get evacuated you\xe2\x80\x99re going to get my cat out for me arent you?\xe2\x80\x9d girl, does it lo\xe2\x80\xa6 https://t.co/dWJgsN5Elu'",10/24/2019 23:24,0.0,0.0,1.0,0.0
3393,1,"b""Apple's TV app is now on Amazon Fire TV devices ahead of next week's streaming service launch https://t.co/In2nDqQ0fz""",10/24/2019 23:24,0.085,0.119,0.796,-0.1779
3394,1,b'Omg everything is on fire around us again and I can\xe2\x80\x99t breath \xf0\x9f\x98\xad',10/24/2019 23:24,0.0,0.179,0.821,-0.34
3395,1,b'I\xe2\x80\x99m sorry to say this but kind of need the fire to get worse just for tomorrow.. I need my math test cancelled tomorrow \xf0\x9f\x98\x82',10/24/2019 23:24,0.0,0.353,0.647,-0.872
3396,1,b'The fire in Sherman Oaks right now is Crazy',10/24/2019 23:24,0.0,0.407,0.593,-0.5859
3397,1,"b""RT @Go4Sid: The GENTLE BARN \xf0\x9f\x9a\xa8 URGENT FIRE ALERT! \xf0\x9f\x9a\xa8\n\n#TickFire is approaching the barn quickly we're under MANDATORY EVACUATION ORDERS Any v\xe2\x80\xa6""",10/24/2019 23:24,0.362,0.099,0.539,0.8069
3398,1,b'LA Sepulveda Blvd / Burbank Blvd **Report of Fire** https://t.co/zPmeDz2l6r',10/24/2019 23:24,0.0,0.0,1.0,0.0
3399,1,b'RT @Cece90265: PER LASD: @LHSLASD is actively monitoring and deputies are on fire watch. \n\nSmoke filling the canyons are from #Castaic and\xe2\x80\xa6',10/24/2019 23:23,0.093,0.097,0.81,-0.0258
3400,1,b'RT @SCVTV20: THU 3:44PM - Old Incident (Castaic): some structures on fire; Tick Incident (CC) - mandatory evacs in Bouquet/Plum/Sierra area\xe2\x80\xa6',10/24/2019 23:23,0.063,0.116,0.821,-0.2732
3401,1,b'@JeffPassan They need to fire the wife beater Osuna too...as should the Yankees with Chapman!!',10/24/2019 23:23,0.0,0.176,0.824,-0.4559
3402,1,b'RT @HeathHussar: New Video Up! Rt to be next shoutout!\nEVACUATING THE WILD FIRE!! \nhttps://t.co/4Nj1dvJw24 https://t.co/Ozg5Kvsm4E',10/24/2019 23:23,0.0,0.235,0.765,-0.6487
3403,1,b'The valley is on fire',10/24/2019 23:23,0.0,0.375,0.625,-0.34
3404,1,"b""RT @LAFD: #BrushFire; INC#1041; 2:30PM; Sunshine Canyon Landfill; #GranadaHills; A small 20' x 20' brush fire is burning near the Sunshine\xe2\x80\xa6""",10/24/2019 23:23,0.142,0.106,0.752,0.2023
3405,1,b'4 Trailers that are well involved. There are threat to structures. This is a new start with many callers!\xef\xbf\xbc\n\n\xf0\x9f\x94\xa5 VEGET\xe2\x80\xa6 https://t.co/tFk6W9DbtU',10/24/2019 23:23,0.088,0.155,0.757,-0.3802
3406,1,"b""Lots of smoke and ash in Calabasas right now. Where's the fire?\n#calabasas #fire https://t.co/lhWVqd9mWl""",10/24/2019 23:23,0.0,0.0,1.0,0.0
3407,1,b'@ABC7Veronica @ABC7 New fire just broke out in Encino https://t.co/UpsmLa8rQf',10/24/2019 23:23,0.0,0.394,0.606,-0.6369
3408,1,b'Fire in Sherman Oaks/Van Nuys area! https://t.co/V463ENHGg0',10/24/2019 23:23,0.0,0.0,1.0,0.0
3409,1,b'RT @DanielleMcVO: This week started of with a bang with some amazing projects I worked on which then concluded the week with a brush fire t\xe2\x80\xa6',10/24/2019 23:23,0.14,0.088,0.772,0.34
3410,1,b'PER LASD: @LHSLASD is actively monitoring and deputies are on fire watch. \n\nSmoke filling the canyons are from #Castaic and #Tick Fires.',10/24/2019 23:23,0.093,0.097,0.81,-0.0258
3411,1,b'Anywhere ashes is falling your in a fire zone. No matter how far away. Look at malibu and remember ignited random p\xe2\x80\xa6 https://t.co/25u0DeTY4P',10/24/2019 23:23,0.043,0.245,0.711,-0.6249
3412,1,b'#nowplaying Lucky Daye - Try Your Fire (Audio) LISTEN HERE: https://t.co/HTFzlUyvlK  #standup #comedy #hilarious #followus #music',10/24/2019 23:23,0.154,0.132,0.714,0.1027
3413,1,b'Almost at this new fire near the Sepulveda Dam. @FOXLA https://t.co/Hs2MgxFsB0',10/24/2019 23:23,0.0,0.194,0.806,-0.34
3414,1,b'New #TickFire evacuations: Sheriff\xe2\x80\x99s officials order additional residents in the Castaic Canyons area to leave imme\xe2\x80\xa6 https://t.co/kOLWCHSXqQ',10/24/2019 23:22,0.0,0.07,0.93,-0.0516
3415,1,b'BRUSH FIRE | FS143 #ValVerde | Central Ave x Chiquito Canyon Rd | COPT15 reporting 4 trailers on fire threatening m\xe2\x80\xa6 https://t.co/SnLQqQmhuJ',10/24/2019 23:22,0.0,0.39,0.61,-0.8374
3416,1,b'A 3rd fire https://t.co/MxK6AF3OOH',10/24/2019 23:22,0.0,0.444,0.556,-0.34
3417,0,"b'Not my weed, jus....NO! \nThat child getting dropped off to the fire station \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x92\x80\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/sLgOJhTrsG'",10/24/2019 23:22,0.0,0.161,0.839,-0.4003
3418,1,b'RT @lacfd: BRUSH FIRE | FS132 #CanyonCountry | 31655 Tick Canyon Rd | 3RD ALARM | UPDATE: BC22 is requesting a 3RD ALARM for immediate need\xe2\x80\xa6',10/24/2019 23:22,0.0,0.343,0.657,-0.8555
3419,0,"b'A devastating blaze haunted San Bernardino for years. This time, residents were ready https://t.co/JswuFkbxvB\xe2\x80\xa6 https://t.co/EuCjlVhev0'",10/24/2019 23:22,0.114,0.338,0.548,-0.7096
3420,1,b'\xf0\x9f\x94\xa5 There\xe2\x80\x99s no longer a definable fire season in CA\n\xf0\x9f\x94\xa5Since 2007: 14 of the 20 most destructive fires in state history\xe2\x80\xa6 https://t.co/G3gjEYO1TT',10/24/2019 23:22,0.0,0.331,0.669,-0.8357
3421,1,"b'@TealTownUSA Again, I\xe2\x80\x99m down fighting a migraine and now that the Tick Fire smoke has arrived my head wants to spli\xe2\x80\xa6 https://t.co/A7YZVTben0'",10/24/2019 23:22,0.0,0.205,0.795,-0.5994
3422,1,b'Hope that sonoma fire gets contained fast and stay safe Those NorCal fires get ugly real quick',10/24/2019 23:22,0.128,0.252,0.619,-0.4215
3423,1,b'Trying to act chill in public when your fucking mouth is on fire from eating something way too fckin spicy is a who\xe2\x80\xa6 https://t.co/Frbml9QWPC',10/24/2019 23:22,0.0,0.098,0.902,-0.34
3424,1,b'@JayRnyc It got a lot of niggas on to be honest. Lil Snupe got picked up like that &amp; if it wasn\xe2\x80\x99t for his death..he\xe2\x80\xa6 https://t.co/0FW6HaqmS2',10/24/2019 23:22,0.192,0.079,0.728,0.5267
3425,1,b'Third fire has started https://t.co/7kPHc9ubsH',10/24/2019 23:22,0.0,0.375,0.625,-0.34
3426,1,b'BREAKING: Additional evacuation orders have been issued for parts of Santa Clarita. \nhttps://t.co/mYRB0G19s2',10/24/2019 23:22,0.0,0.0,1.0,0.0
3427,1,b'oh we on fire fire',10/24/2019 23:22,0.0,0.615,0.385,-0.5859
3428,1,b'Woodley park fire https://t.co/3tYmeg7IVj',10/24/2019 23:22,0.0,0.444,0.556,-0.34
3429,0,"b'@theDYNAMICS fire back then bc not too many new colors dropped. today, my interest is gone.'",10/24/2019 23:22,0.155,0.124,0.722,0.1531
3430,0,"b""\xf0\x9f\x8e\xb6 Everything's on fire. \xf0\x9f\x8e\xb6 Happy October!""",10/24/2019 23:22,0.35,0.211,0.439,0.3802
